image_path,text,exists,group
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\4.jpg,"thần nghị quyết trung ương 6 (lần 2). Theo đó, tiếp tục thực",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\5.jpg,hiện việc kê khai nhà đất và cơ sở sản xuất kinh doanh,True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\6.jpg,của cán bộ - công chức; tăng cường thanh kiểm tra những,True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\7.jpg,"nơi có dấu hiệu vi phạm, đặc biệt trong lĩnh vực đất đai và",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\8.jpg,các công trình trọng điểm.,True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\9.jpg,Xử lý nghiêm minh theo pháp luật và kỷ luật của Đảng những người,True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\10.jpg,có hành vi sai trái và những người bao che. Thực hiện tốt các quy,True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\11.jpg,"định đối với cán bộ lãnh đạo, quản lý để xảy ra tham nhũng,",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\12.jpg,"tiêu cực ở cơ quan, đơn vị. Kiện toàn và tăng cường sức chiến đấu",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\13.jpg,của tổ chức cơ sở Đảng. Tiếp tục đổi mới và nâng cao công,True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\14.jpg,tác cán bộ. Tiếp tục đổi mới phương thức lãnh đạo của,True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\15.jpg,cấp ủy Đảng theo phương châm hướng mạnh về cơ sở.,True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\16.jpg,"Về cải cách hành chính : Tập trung chấn chỉnh mạnh hơn nữa kỷ cương,",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\17.jpg,"kỷ luật trong bộ máy hành chính, nâng cao tinh thần trách",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\18.jpg,"nhiệm và ý thức kỷ luật của CB - CC, nhất là trên lĩnh vực nhà đất,",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\19.jpg,"đầu tư, kinh doanh, trật tự xây dựng và giải quyết khiếu nại,",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\20.jpg,tố cáo. Xây dựng hoàn thiện hệ thống các qui trình thủ tục,True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\21.jpg,"hành chính. Kiên quyết chấn chỉnh bộ máy hành chính các cấp,",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\22.jpg,"nhanh chóng khắc phục tình trạng quan liêu, cửa quyền, hách dịch.",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\23.jpg,"Xây dựng và phát triển đội ngũ CB - CC có chất lượng chuyên môn cao,",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\24.jpg,"có phẩm chất, đạo đức. Kiểm tra, xử lý kiên quyết các vụ tham nhũng,",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\25.jpg,"lãng phí, làm thất thoát tài sản nhà nước... Về kinh tế : Tập trung",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\26.jpg,"mọi nỗ lực nhằm tháo gỡ sản xuất kinh doanh, đưa tốc độ tăng",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\27.jpg,trưởng GDP trên địa bàn TP đạt 12% năm 2004 và trên 12% năm,True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\28.jpg,"2005. Phát triển nhanh các ngành dịch vụ, tái cấu trúc các",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\29.jpg,ngành công nghiệp.,True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\30.jpg,Tiếp tục nhân rộng các mô hình huy động vốn đầu tư. Tập trung khai thác,True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\31.jpg,các nguồn vốn cho ngân sách. Tổng kết quá trình cổ phần hóa doanh,True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\32.jpg,nghiệp nhà nước và việc tổ chức sắp xếp lại doanh nghiệp nhà nước.,True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\33.jpg,Triển khai quyết định của TP về một số chính sách ưu đãi đối với,True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\34.jpg,các dự án có vốn đầu tư nước ngoài. Rà soát lại chương trình hội,True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\35.jpg,"nhập kinh tế của TP. Về văn hóa - xã hội : đẩy mạnh xã hội hóa,",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\36.jpg,"phát triển xã hội học tập, ưu tiên đầu tư ngân sách cho giáo dục - đào tạo.",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\37.jpg,Nâng cao năng lực quản lý nhà nước trên các lĩnh vực kinh doanh,True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\38.jpg,"dịch vụ văn hóa; khắc phục những sơ hở, tiêu cực trong quản lý",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\39.jpg,và hoạt động văn hóa. Tiếp tục tập trung nguồn lực cho chương,True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_167\40.jpg,"trình 3 giảm,...",True,train_167
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\1.jpg,"Người xóa "" xóc chéo "" mùa lũ. Nghe nhiều về ông, nhưng đến",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\2.jpg,"hôm nay tôi mới có dịp về ấp Long Châu 1, xã Thạnh Mỹ",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\3.jpg,"Tây (Châu Phú, An Giang) để gặp ông. Người ta thường gọi ông",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\4.jpg,là ông Ba Phước (Trần Văn Minh) - người đã bỏ nhiều công,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\5.jpg,của và ngày tháng để lo chỗ an nghỉ cuối đời cho người dân,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\6.jpg,"nghèo vùng lũ... Cái mất, cái còn. Ông Ba Phước vóc người",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\7.jpg,"nhỏ nhắn, tóc bạc, da ngăm ngăm, mặt hiện rõ nét từng trải",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\8.jpg,của một ông già 70 tuổi đã có cả cuộc đời cần cù lao động,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\9.jpg,miệt mài.,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\10.jpg,"Ông đứng bên tôi nói với giọng tự hào. Chú xem đó, cả cơ sở",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\11.jpg,sản xuất nước mắm Phước Hương một năm làm ra gần 2.000,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\12.jpg,"tấn nước mắm, cả chục hầm nuôi cá, hiện có trên 600.000",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\13.jpg,con cá tra... Tất cả tài sản của tui giờ đây trên 3 tỉ bạc rồi,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\14.jpg,"sẽ chẳng còn là của tui nữa, nhưng cái nghĩa địa đó mới là",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\15.jpg,"của tui... Tôi nhìn theo hướng cánh tay của ông Ba Phước chỉ,",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\16.jpg,từ căn nhà đúc nằm ven con kênh xáng Vịnh Tre vòng qua,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\17.jpg,"mấy dãy nhà kho ủ nước mắm, mấy hầm nuôi cá tra đang",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\18.jpg,lố nhố mấy chục công nhân làm việc mà thầm khâm phục,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\19.jpg,"người nông dân chỉ tốt nghiệp tiểu học trường làng, từ bàn",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\20.jpg,tay trắng đã tạo lập nên cơ nghiệp...,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\21.jpg,Ba Phước đang là chủ tịch hội đồng quản trị doanh nghiệp tư nhân,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\22.jpg,"sản xuất nước mắm Phước Hương, nhưng lại bảo cơ nghiệp đó sẽ chẳng",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\23.jpg,"là của mình, bởi theo cách nói của ông, cơ nghiệp ông tạo lập nên",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\24.jpg,"đã được chia cho con cháu, chúng đã và đang trực tiếp tổ chức",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\25.jpg,sản xuất kinh doanh. Mai này chuyện tồn tại và phát triển hay,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\26.jpg,không ông không biết chắc được. Thế nhưng cái nghĩa địa rộng trên,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\27.jpg,"7.000 m2 ở ấp Long Châu 1, xã Thạnh Mỹ Tây, huyện Châu",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\28.jpg,Phú (An Giang) mang tên Từ Thiện mà ông đã tốn biết bao,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\29.jpg,công sức xây dựng chắc chắn sẽ tồn tại và phát triển.,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\30.jpg,"Ba Phước tâm sự : - Chú biết đó, đất xứ này thấp, mùa nước nổi",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\31.jpg,"dâng lên có chỗ ngập trên 2,5 m, với nhiều gia đình nghèo chỗ cao",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\32.jpg,ráo để cất nhà ở còn không có nói chi đến chỗ an táng người,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\33.jpg,thân nếu không may chết vào mùa nước nổi. Chú mà thấy,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\34.jpg,cảnh chôn người chết mùa nước nổi mới xót xa. Lúc đó người,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\35.jpg,"ta phải ra công ghép ván, cắm cứng xuống nước, ém kín rồi",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\36.jpg,bơm nước ra để đào đất. Khi đặt quan tài xuống mà dưới huyệt,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\37.jpg,"có nước, quan tài cứ nổi lên bập bềnh chẳng chịu nằm im, phải",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\38.jpg,đè xuống và đổ nhanh đất lấp lại.,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\39.jpg,"Không có đất gần, người ta phải mang người chết lên vùng Bảy Núi",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\40.jpg,"để chôn cất xa xôi, tốn kém, chỉ nhà giàu mới lo nổi... Mùa",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\41.jpg,"nước nổi, có gia đình nghèo khổ quá phải để quan tài trên giàn gỗ",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\42.jpg,"giữa đồng nước mênh mông, chờ nước rút mới chôn. Cách",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\43.jpg,"an táng này người ta thường gọi bằng từ "" xóc chéo "", thấy",True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\44.jpg,thương tâm lắm chú... Ông Ba Phước còn kể cho tôi nghe,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_168\45.jpg,nguồn gốc hình thành nghĩa địa này.,True,train_168
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\1.jpg,KHÁI QUÁT VỀ BIỂN ĐẢO VIỆT NAM,True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\2.jpg,Nước ta giáp với biển Đông ở hai phía Đông và Nam. Vùng biển Việt Nam,True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\3.jpg,là một phần biển Đông.,True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\4.jpg,"Bờ biển dài 3.260 km, từ Quảng Ninh đến Kiên Giang. Như vậy cứ",True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\5.jpg,100 km2 thì có 1 km bờ biển (trung bình của thế giới là 600 km2,True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\6.jpg,đất liền / 1 km bờ biển).,True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\7.jpg,"Biển có vùng nội thủy, lãnh hải, vùng đặc quyền kinh tế và thềm lục địa",True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\8.jpg,với diện tích trên 1 triệu km2 (gấp 3 diện tích đất liền 1 triệu km2 /,True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\9.jpg,330.000 km2).,True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\10.jpg,"Trong đó có 2 quần đảo Hoàng Sa, Trường Sa và 2.577 đảo lớn, nhỏ,",True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\11.jpg,"gần và xa bờ, hợp thành phòng tuyến bảo vệ, kiểm soát và làm chủ vùng",True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\12.jpg,biển.,True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\13.jpg,Có vị trí chiến lược quan trọng : nối liền Thái Bình Dương với Ấn Độ Dương,True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\14.jpg,", châu Á với châu Âu, châu Úc với Trung Đông. Giao lưu quốc tế",True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\15.jpg,"thuận lợi, phát triển ngành biển.",True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\16.jpg,Có khí hậu biển là vùng nhiệt đới tạo điều kiện cho sinh vật biển,True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\17.jpg,"phát triển, tồn tại tốt.",True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\18.jpg,"Có tài nguyên sinh vật và khoáng sản phong phú, đa dạng, quý hiếm.",True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\19.jpg,"Vùng biển và hải đảo nước ta có vị trí chiến lược hết sức to lớn, có",True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\20.jpg,ảnh hưởng trực tiếp đến sự nghiệp bảo vệ nền độc lập dân tộc và,True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\21.jpg,"xây dựng chủ nghĩa xã hội, có liên quan trực tiếp đến sự phồn",True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_169\22.jpg,"vinh của đất nước, đến văn minh và hạnh phúc của nhân dân.",True,train_169
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\1.jpg,"Trước đó, sáng 28 - 3 - 2004 chúng tôi rong ruổi theo chiếc xe 43H-016... ì ạch trên đường vì",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\2.jpg,quá tải. Tài xế thừa nhận xe mình chở gấp năm lần trọng lượng cho phép (xe chở sắt cây dài,True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\3.jpg,"cộng thêm một chiếc xe cơ giới). Ra tới Tazon, Bình Thuận, anh mới than : "" Tôi đi chỉ từ TP.HCM",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\4.jpg,ra Đồng Nai thôi mà phải xuống chung đến bốn nhóm CSGT lưu động. Vừa đến cầu Đồng Nai chung,True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\5.jpg,"100.000 đ, ra đến Khu công nghiệp Biên Hòa dính 100.000 đ, qua đoạn Dầu Giây dính 200.000 đ,",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\6.jpg,"đến Giá Rai - Xuân Lộc bị thu tiếp 100.000 đ "".",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\7.jpg,""" Săn lùng "" PV qua điện thoại và đề nghị "" thông cảm "" Ngay sau khi xảy ra sự việc",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\8.jpg,phóng viên (PV) thực hiện tuyến bài bị rượt đuổi rạng sáng 3 - 4 - 2004 tại Dầu,True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\9.jpg,"Giây, thì 6 giờ sáng cùng ngày điện thoại cầm tay của PV đã nghe đổ chuông liên",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\10.jpg,"tục. Trong điện thoại hiện lên số di động 091.3.85..., một người tự xưng",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\11.jpg,"tên Lê Hùng - đội trưởng đội tuần tra kiểm soát giao thông địa bàn Dầu Giây,",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\12.jpg,"Trảng Bom, Thống Nhất, Đồng Nai - đề nghị được gặp mặt PV.",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\13.jpg,"Tuy không nói chuyện được với PV sau rất nhiều lần gọi, nhưng các cuộc gọi từ số máy",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\14.jpg,"này vẫn cứ gọi tới liên tiếp không dưới 10 lần. Sau đó, liên hệ lại thì chủ máy nói :",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\15.jpg,""" Xin gặp V. H. khó quá, tại sao H. không chịu gặp? Nghe nói V. H. có lên Dầu Giây",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\16.jpg,"làm việc vào tối thứ sáu, rạng sáng thứ bảy phải không? Có gì thì nói",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\17.jpg,"để chủ yếu mình giáo dục, khuyên răn thôi. Cho anh gặp mặt H. nhé "".",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\18.jpg,Ngày 4 - 4 - 2004 một người xưng là lãnh đạo một đội CSGT khác,True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\19.jpg,cũng gọi trực tiếp vào số máy của PV cho rằng việc anh em rượt,True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\20.jpg,"đuổi và cho người truy tìm PV như thế là bậy quá, sai hoàn",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\21.jpg,toàn rồi.,True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\22.jpg,"Hãy thông cảm vì lúc đó anh em run và mất bình tĩnh. Sau đó, trên",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\23.jpg,"chiếc Honda 67 hướng từ Bình Thuận về TP HCM và quay ngược lại,",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\24.jpg,"dừng chân tại Xuân Lộc, giả vờ bị hư xe, chúng tôi tấp vào một",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\25.jpg,"căn nhà bên đường xin nước, và chứng kiến cảnh CSGT trên chiếc xe",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\26.jpg,"jeep biển số 60C-0779 liên tục nhận "" giấy "". Có hai CSGT, một",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\27.jpg,"ngoài xe, một trong xe với bộ dạng rất thảnh thơi, trong lúc đó",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\28.jpg,"thì các tài xế, phụ xế tất bật chạy đến trình "" giấy "".",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\29.jpg,"Lâu lâu, anh cảnh sát trẻ lại ra phía sau thành xe đút "" giấy "" vào",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\30.jpg,"túi... Nhiều ngày sau đó, chúng tôi theo những chiếc xe tải chở hàng",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\31.jpg,"vào Khu công nghiệp Biên Hòa, đúng lúc chứng kiến cảnh hàng chục",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\32.jpg,"xe xuống trình "" giấy "" đi ngay như các tài xế đã cho biết. Qui trình",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\33.jpg,"rất linh hoạt, trình giấy tại cửa trạm hoặc đưa cho anh CSGT đứng phía",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\34.jpg,"ngoài đường chưa đầy 1 phút và biến, không có chuyện xe dừng lâu để",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\35.jpg,CSGT kiểm tra trong giấy có... gì?,True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\36.jpg,"Bất cứ nhà xe nào, doanh nghiệp kinh doanh vận tải nào cũng có",True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\37.jpg,trên tay một tập giấy - loại giấy thanh toán chi phí cho tài xế. Trên,True,train_170
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_170\38.jpg,"mỗi tờ giấy ngoài chi phí xăng, xe, ăn đường, chi phí bốc xếp, chi",True,train_170
